id,crewdos,return,title,revenue,budget,year
62395,Ladislao Vajda,0,The Miracle of Marcelino,0,0,1954
42737,Bernhard Wicki,0,Morituri,0,0,1965
47615,Stephen C Apostolof,0,Orgy of the Dead,0,0,1965
39209,Edward Dmytryk,1.800687285,Shalako,2620000,1455000,1968
20876,Jan Egleson,0,A Shock to the System,0,0,1990
24559,George Roy Hill,0,Slaughterhouse-Five,0,3200000,1972
78208,Patrice ChAreau,0,His Brother,0,0,2003
43786,John Farrow,0,Wake Island,0,0,1942
72613,John Ford,0,What Price Glory,0,0,1952
43787,William A Seiter,0,You Were Never Lovelier,0,0,1942
27437,Irving Reis,0,The Bachelor and the Bobby-Soxer,0,0,1947
40374,Clint Eastwood,0,Breezy,0,0,1973
20316,Antonio HernAndez,0,The City of No Limits,0,0,2002
41925,Paul Schrader,0,The Comfort of Strangers,1244381,0,1990
259389,Reggie Rock Bythewood,0,Dancing in September,0,850000,2001
22871,Delmer Daves,0,Destination Tokyo,0,0,1943
37019,David Price,0,Dr. Jekyll and Ms. Hyde,0,8000000,1995
18190,Nicholas Kazan,0,Dream Lover,0,0,1993
71786,Isidro Ortiz,0,Fausto 5.0,0,0,2001
71786,Alex OllA,0,Fausto 5.0,0,0,2001
71786,Carlos Padrissa,0,Fausto 5.0,0,0,2001
42347,Martin Stellman,0,For Queen & Country,0,191051,1988
39140,Leonard Nimoy,0,Funny About Love,0,0,1990
69903,Tom Gries,0,The Greatest,0,0,1977
69903,Monte Hellman,0,The Greatest,0,0,1977
219345,Richard Glatzer,0,Grief,0,0,1993
41890,James Anderson,0,Hometown Legend,0,0,2002
27307,Savage Steve Holland,0,How I Got Into College,0,0,1989
36709,Vincent Ward,0,Map of the Human Heart,0,0,1993
32294,H C Potter,0,Mr. Blandings Builds His Dream House,0,0,1948
41463,Garson Kanin,0,My Favorite Wife,0,0,1940
19051,Ken Annakin,0.7139878,The New Adventures of Pippi Longstocking,3569939,5000000,1988
43485,Michael Curtiz,0,Night and Day,0,0,1946
51997,Jack Arnold,0,No Name on the Bullet,0,0,1959
43885,Cecil B DeMille,0,The Plainsman,0,0,1936
112969,James Glickenhaus,0,Slaughter of the Innocents,0,0,1993
62694,Anatole Litvak,0,The Snake Pit,0,0,1948
43785,Ray Enright,0,The Spoilers,0,0,1942
53287,Rod Daniel,0.500039227,The Super,11000863,22000000,1991
29584,Daryl Duke,0,Tai-Pan,0,25000000,1986
32644,John Herzfeld,0,Two of a Kind,23646952,0,1983
89482,Daniel Calparsoro,0,Warriors,0,0,2002
1040,Luchino Visconti,0,The Leopard,0,0,1963
42604,Larry Peerce,0,"Goodbye, Columbus",0,0,1969
24214,Theodore J Flicker,0,The President's Analyst,0,0,1967
5122,John Schlesinger,0,The Day of the Locust,0,0,1975
42469,Freddie Francis,0,The Creeping Flesh,0,0,1973
119623,Volker SchlAndorff,0,Swann in Love,0,0,1984
1783,David L Cunningham,0,To End All Wars,0,0,2001
10910,John Huston,0,Moulin Rouge,0,1500000,1952
17238,Peter Greenaway,0,The Belly of an Architect,0,0,1987
22156,FlorentEmilio Siri,0,The Nest,0,0,2002
26814,David Miller,0,Love Happy,0,0,1949
43116,Jack Arnold,0,High School Confidential!,0,0,1958
39269,Dennis Hopper,0,Out of the Blue,0,0,1980
99859,George Sluizer,0,Crimetime,0,0,1996
31522,JeanLuc Godard,0.62909375,A Woman Is a Woman,100655,160000,1961
47796,Pier Paolo Pasolini,0,Mamma Roma,0,0,1962
26893,Akira Kurosawa,0,The Lower Depths,0,0,1957
69035,Graeme Clifford,0,Ruby Cairo,0,0,1992
73621,Jackie Kong,0,Night Patrol,0,0,1984
22976,John Hough,0,Biggles,112132,0,1986
55441,George Marshall,0,Fancy Pants,0,0,1950
45608,Richard Quine,0,The World of Suzie Wong,0,0,1960
21619,Stuart Gordon,0,King of the Ants,0,0,2003
9680,William Lustig,0,Uncle Sam,0,0,1997
42801,Vittorio De Sica,0,"Yesterday, Today and Tomorrow",0,0,1963
12627,Jacques Rivette,0,La Belle Noiseuse,0,0,1991
86404,Bob Swaim,0,La balance,0,0,1982
18671,Joseph H Lewis,0,Gun Crazy,0,0,1950
17218,Robert Wise,0,The Set-Up,0,0,1949
41316,Richard Ray Perez,0,Unprecedented: The 2000 Presidential Election,0,0,2002
41316,Joan Sekler,0,Unprecedented: The 2000 Presidential Election,0,0,2002
5179,Ronald Neame,0,The Prime of Miss Jean Brodie,0,0,1969
53198,Martin Scorsese,0,My Voyage to Italy,0,0,1999
65156,Bruce Bilson,0,The North Avenue Irregulars,0,0,1979
42593,Cy Howard,0,Lovers and Other Strangers,0,0,1970
76002,Jack Lemmon,0,Kotch,0,0,1971
64868,Don Chaffey,0,Greyfriars Bobby: The True Story of a Dog,0,0,1961
52741,Peter Israelson,0,Side Out,0,0,1990
15081,Don Chaffey,0,The Three Lives of Thomasina,0,0,1963
21147,Norman Tokar,0,"No Deposit, No Return",0,0,1976
147169,Graeme Rattigan,0,Under the Lighthouse Dancing,0,0,1997
16703,Frank Tuttle,0,This Gun for Hire,0,0,1942
20298,Roy William Neill,0,Black Angel,0,0,1946
19974,John Farrow,0,The Big Clock,0,0,1948
22112,Robert Siodmak,0,Criss Cross,0,0,1949
4201,Ken Annakin,0,The Fifth Musketeer,0,0,1979
39868,Eric Weston,0,Evilspeak,0,1000000,1981
20408,Roy William Neill,0,Terror by Night,0,0,1946
13580,Martin Ritt,0,The Spy Who Came in from the Cold,0,0,1965
18706,Roy William Neill,0,Sherlock Holmes and the Secret Weapon,0,0,1942
34327,Roy William Neill,0,The Woman in Green,0,0,1945
43013,George Seaton,0,The Counterfeit Traitor,0,0,1962
38505,Bertrand Blier,0,"One, Two, Three, Sun",0,0,1993
41940,Bruce McDonald,0,Roadkill,0,250000,1989
20417,Roy William Neill,0,Dressed to Kill,0,0,1946
14652,JeanPaul Rappeneau,0,Bon voyage,0,0,2003
69526,Basil Dearden,0,The Assassination Bureau,0,0,1969
14462,Jonathan Demme,1.20132455,The Manchurian Candidate,96105964,80000000,2004
14623,Jonathan Frakes,0.496204158,Thunderbirds,28283637,57000000,2004
6947,M Night Shyamalan,4.278292,The Village,256697520,60000000,2004
401,Zach Braff,10.7126892,Garden State,26781723,2500000,2004
50247,YasujirA� Ozu,0,Early Summer,0,0,1951
46326,Marcel CarnA,0,Port of Shadows,0,0,1938
35780,David Lane,0,Thunderbirds are GO,0,0,1966
25361,David Lane,0,Thunderbird 6,0,0,1968
45522,Sydney Pollack,0,Castle Keep,0,0,1969
23750,Alex Cox,0,Revengers Tragedy,0,0,2002
45509,Patrick Leung,0,Beyond Hypothermia,0,0,1996
44289,Marcus Adams,0,Octane,0,11500000,2003
25536,Johnnie To,0,PTU,0,0,2003
38837,Nikita Mikhalkov,0,Unfinished Piece for Mechanical Piano,0,0,1977
23305,Asif Kapadia,0,The Warrior,0,0,2001
17768,Richard Lester,0,A Funny Thing Happened on the Way to the Forum,0,0,1966
27375,Albert Maysles,0,Salesman,0,0,1969
27375,Charlotte Zwerin,0,Salesman,0,0,1969
27375,David Maysles,0,Salesman,0,0,1969
1538,Michael Mann,3.350219862,Collateral,217764291,65000000,2004
14846,Nick Hurran,0.629566629,Little Black Book,22034832,35000000,2004
2577,Michael Winterbottom,0,Code 46,0,7500000,2003
52936,Alexandre Rockwell,0,In the Soup,256249,0,1992
46884,Robert Rossen,0,They Came to Cordura,0,0,1959
33333,Toshiaki Toyoda,0,Blue Spring,0,0,2001
41975,Claude Chabrol,0,Story of Women,0,0,1988
16606,Kim Sangjin,0,Attack the Gas Station!,0,0,1999
60760,Claude Chabrol,0,Masques,0,0,1987
11282,Danny Leiner,2.659656444,Harold & Kumar Go to White Castle,23936908,9000000,2004
11130,Garry Marshall,2.378735875,The Princess Diaries 2: Royal Engagement,95149435,40000000,2004
14389,Jeff Balsmeyer,0,Danny Deckchair,0,0,2003
395,Paul WS Anderson,2.445483757,AVP: Alien vs. Predator,171183863,70000000,2004
11052,Hatsuki Tsuji,1.4585205,Yu-Gi-Oh! The Movie,29170410,20000000,2004
60015,JeanPierre Limosin,0,Novo,0,0,2002
23601,John Curran,0.679181667,We Don't Live Here Anymore,2037545,3000000,2004
10762,Steven Brill,3.664795684,Without a Paddle,69631118,19000000,2004
11026,Renny Harlin,0.975007325,Exorcist: The Beginning,78000586,80000000,2004
18693,Norman Taurog,0,Speedway,0,0,1968
45598,Peter Tewksbury,0,The Trouble with Girls,0,0,1969
8745,Norman Taurog,0,It Happened at the World's Fair,0,0,1963
45335,Norman Taurog,0,Double Trouble,1600000,0,1967
18690,Norman Taurog,0,Spinout,0,0,1966
7506,Gene Nelson,0,Harum Scarum,0,0,1965
65596,Russ Mayberry,0,The Spaceman and King Arthur,0,0,1979
36912,Jeremy Kagan,0,The Sting II,6347072,0,1983
46081,Henry Levin,0,If a Man Answers,0,0,1962
40087,John Quinn,0,Cheerleader Camp,0,0,1988
46831,Laurent Cantet,0,Human Resources,0,0,1999
20120,Bill Cosby,0,Bill Cosby: Himself,0,0,1983
22543,Paul Henreid,0,Dead Ringer,0,0,1964
44415,Joe Camp,0,Benji: Off the Leash!,0,0,2004
11237,Dwight H Little,3.5496449,Anacondas: The Hunt for the Blood Orchid,70992898,20000000,2004
8080,E Elias Merhige,0.481481481,Suspect Zero,13000000,27000000,2004
14797,He Ping,0,Warriors of Heaven and Earth,0,0,2003
11632,Mira Nair,0.701037,Vanity Fair,16123851,23000000,2004
18475,Lance Rivera,0.00000075,The Cookout,12,16000000,2004
15644,Paul Abascal,0.83028815,Paparazzi,16605763,20000000,2004
11208,Paul McGuigan,0.433375233,Wicker Park,13001257,30000000,2004
24079,John Bradshaw,0,Triggermen,0,500000,2002
16153,Martin Scorsese,0,Alice Doesn't Live Here Anymore,0,0,1974
13559,Tobe Hooper,0,The Mangler,0,0,1995
42694,Martin Scorsese,0,Who's That Knocking at My Door,0,0,1967
32298,Wallace Wolodarsky,0,Seeing Other People,0,0,2004
66566,Jan Eliasberg,0,Past Midnight,0,0,1991
124029,Paul RodrAguez,0,A Million to Juan,1221832,0,1994
42164,Krzysztof KieAlowski,0,Camera Buff,0,0,1979
124,Krzysztof KieAlowski,0,No End,0,0,1985
29979,Robert Harmon,0,Highwaymen,371396,0,2004
41762,Prince,0,Graffiti Bridge,0,0,1990
12548,Federico Fellini,0,I Vitelloni,0,0,1953
33345,Prince,0,Under the Cherry Moon,10090429,0,1986
19893,James B Clark,0,Flipper,0,0,1963
42264,Michael Ritchie,0,Smile,0,0,1975
11387,Richard Brooks,0,Lord Jim,0,0,1965
104659,Rob Cohen,0,A Small Circle of Friends,0,0,1980
24924,Kevin Tenney,2.591586667,Night of the Demons,3109904,1200000,1988
17994,Kevin Tenney,0,Witchboard,0,0,1986
75759,Mark L Lester,0,Roller Boogie,0,0,1979
60437,Robert Rossen,0,Lilith,0,0,1964
49069,Menahem Golan,0,The Apple,0,0,1980
31117,Bob Clark,0,Superbabies: Baby Geniuses 2,9109322,0,2004
9759,David R Ellis,2.25690748,Cellular,56422687,25000000,2004
1577,Alexander Witt,2.875440778,Resident Evil: Apocalypse,129394835,45000000,2004
14198,Gregory Jacobs,0,Criminal,0,0,2004
288952,Enid Zentelis,0,Evergreen,0,0,2004
16232,Charles Stone III,0.726676733,Mr. 3000,21800302,30000000,2004
5137,Kerry Conran,0.827981371,Sky Captain and the World of Tomorrow,57958696,70000000,2004
11823,Richard Loncraine,1.339097,Wimbledon,41512007,31000000,2004
2003,Catherine Breillat,0,Anatomy of Hell,0,0,2004
18804,John Duigan,0,Head in the Clouds,0,0,2004
13969,Forest Whitaker,0,First Daughter,0,30000000,2004
10145,Joseph Ruben,2.799419905,The Forgotten,117575636,42000000,2004
26486,Jeff Nathanson,0,The Last Shot,0,0,2004
13702,John Waters,0.127611067,A Dirty Shame,1914166,15000000,2004
1653,Walter Salles,0,The Motorcycle Diaries,16756372,0,2004
747,Edgar Wright,7.509848,Shaun of the Dead,30039392,4000000,2004
84214,Daniel Mann,0,"Come Back, Little Sheba",0,0,1952
84655,Martin Ritt,0,The Black Orchid,0,0,1958
23627,H C Potter,0,Second Chorus,0,0,1940
26230,Donald G Jackson,0,Class of Nuke 'Em High 2: Subhumanoid Meltdown,0,0,1991
26230,Eric Louzil,0,Class of Nuke 'Em High 2: Subhumanoid Meltdown,0,0,1991
4176,Sidney Lumet,0,Murder on the Orient Express,27634716,0,1974
11177,Peter Bogdanovich,0,Mask,42400000,0,1985
43839,Henry King,2,Alexander's Ragtime Band,4000000,2000000,1938
26690,Richard Fleischer,0,The Boston Strangler,0,0,1968
35101,Charles Jarrott,0,The Last Flight of Noah's Ark,11000000,0,1980
10905,Stan Dragoti,0,The Man with One Red Shoe,0,0,1985
18196,Michael Winner,0,The Sentinel,3,0,1977
70345,Bernard L Kowalski,0,Sssssss,0,0,1973
88174,Christopher Crowe,0,Whispers in the Dark,0,0,1992
132422,Marc Fusco,0,Stealing Time,0,0,2001
42215,Richard Marquand,0,The Legacy,0,0,1978
43105,Roy Del Ruth,0,The Alligator People,0,0,1959
71140,Robert Greenwald,0,Hear No Evil,0,0,1993
27816,Frank Henenlotter,0,Basket Case 3,0,0,1992
27815,Frank Henenlotter,0,Basket Case 2,0,2500000,1990
12707,Michael Anderson,2.452975667,Orca: The Killer Whale,14717854,6000000,1977
43657,Duncan Roy,0,AKA,0,0,2002
43117,Gene Fowler Jr,0,I Married a Monster from Outer Space,0,0,1958
47446,Mihalis Kakogiannis,0,The Trojan Women,0,0,1971
54979,Luis BuAuel,0,Robinson Crusoe,0,350000,1954
42172,Paul Schrader,0,Hardcore,0,0,1979
42600,Melvin Van Peebles,0,Watermelon Man,0,0,1970
47825,William Tannen,0,Flashpoint,0,0,1984
62697,Jeannot Szwarc,0,Bug,0,0,1975
31655,Roger Corman,0,The Terror,0,0,1963
27498,Steve Latshaw,0,Jack O,0,0,1995
1492,Ridley Scott,0.153008489,1492: Conquest of Paradise,7191399,47000000,1992
8689,Ruggero Deodato,0,Cannibal Holocaust,0,100000,1980
10555,Vicky Jenson,4.897000253,Shark Tale,367275019,75000000,2004
10555,Bibo Bergeron,4.897000253,Shark Tale,367275019,75000000,2004
10555,Rob Letterman,4.897000253,Shark Tale,367275019,75000000,2004
11128,Jay Russell,1.242361783,Ladder 49,74541707,60000000,2004
22842,Ricky Schroder,0,Black Cloud,0,0,2004
1599,David O Russell,0,I Heart Huckabees,0,22000000,2004
14024,Sean McNamara,0.9911676,Raise Your Voice,14867514,15000000,2004
11045,Tim Story,1.46439864,Taxi,36609966,25000000,2004
15503,Jordan Roberts,0,Around the Bend,0,0,2004
14337,Shane Carruth,60.68,Primer,424760,7000,2004
26108,Richard Eyre,0,Stage Beauty,776691,0,2004
4380,Peter Chelsom,3.4025692,Shall We Dance?,170128460,50000000,2004
3989,Trey Parker,1.590856938,Team America: World Police,50907422,32000000,2004
16358,Michael Clancy,0,Eulogy,0,0,2004
25313,Dylan Kidd,0,P.S.,0,0,2004
2438,George Seaton,0,The Country Girl,0,0,1954
65550,Daniel Mann,0,The Rose Tattoo,0,0,1955
29445,Lars von Trier,0,Epidemic,0,0,1987
11121,Roman Polanski,0,Tess,0,0,1979
55457,Robert Zemeckis,0,I Wanna Hold Your Hand,0,2700000,1978
101887,Roger Spottiswoode,0,Spinning Boris,0,0,2003
23739,Richard Moore,0,Circle of Iron,0,0,1978
21241,Paul Bartel,1.923076923,Cannonball,1500000,780000,1976
3053,Roman Polanski,0,The Fearless Vampire Killers,0,2000000,1967
28356,James Hill,0,Black Beauty,0,0,1971
12456,Lars von Trier,0,The Five Obstructions,0,0,2003
12456,JArgen Leth,0,The Five Obstructions,0,0,2003
55047,Jamie Johnson,0,Born Rich,0,0,2003
28153,Larry Cohen,0,It's Alive,0,0,1974
18499,Denys Arcand,0,The Decline of the American Empire,0,0,1986
36616,Bruce W Smith,0,BÃ©bÃ©'s Kids,0,0,1992
13644,Robert Lieberman,0,All I Want For Christmas,14812000,0,1991
41936,Bertrand Tavernier,0,Life and Nothing But,0,0,1989
13416,Peter Berg,2.041864033,Friday Night Lights,61255921,30000000,2004
1435,Jonathan Caouette,5330.33945,Tarnation,1162014,218,2003
11099,Omar Naim,0,The Final Cut,548039,0,2004
12483,Mick Garris,0,Riding the Bullet,0,5000000,2004
184530,James Redford,0,Spin,0,0,2003
18701,IstvAn SzabA,0,Being Julia,0,0,2004
2319,Eric Small,0,The Dust Factory,0,0,2004
110351,Leonardo Defilippis,0,ThÃ©rÃ¨se: The Story of Saint ThÃ©rÃ¨se of Lisieux,0,0,2004
15566,Mike Mitchell,0.3287472,Surviving Christmas,14793624,45000000,2004
1970,Takashi Shimizu,18.3474602,The Grudge,183474602,10000000,2004
8849,Charles Shyer,0.22326565,Alfie,13395939,60000000,2004
9675,Alexander Payne,6.843893938,Sideways,109502303,16000000,2004
4553,Brad Anderson,1.640647,The Machinist,8203235,5000000,2004
11109,Mike Leigh,0,Vera Drake,0,11000000,2004
48678,Scott Smith,0,Falling Angels,0,0,2003
202587,Peter Richardson,0,Stella Street,0,0,2004
126148,Antoine Fuqua,0,Lightning in a Bottle,0,0,2004
16131,David Gordon Green,0,Undertow,143597,0,2004
9391,Roger Michell,0,Enduring Love,0,0,2004
176,James Wan,86.5930575,Saw,103911669,1200000,2004
1677,Taylor Hackford,3.11828835,Ray,124731534,40000000,2004
10740,Jonathan Glazer,0,Birth,0,20000000,2004
9806,Brad Bird,6.863501,The Incredibles,631442092,92000000,2004
19614,Patrick Paulson,0,Fade to Black,0,0,2004
12777,Thomas Vinterberg,0,It's All About Love,0,0,2003
47959,Franco Zeffirelli,0,Callas Forever,0,0,2002
5255,Robert Zemeckis,1.853792303,The Polar Express,305875730,165000000,2004
11184,Bill Condon,0,Kinsey,0,0,2004
11249,Don Mancini,2.069137,Seed of Chucky,24829644,12000000,2004
10589,Brett Ratner,1.022463283,After the Sunset,61347797,60000000,2004
9801,Beeban Kidron,0.8040604,Bridget Jones: The Edge of Reason,40203020,50000000,2004
866,Marc Forster,4.67066224,Finding Neverland,116766556,25000000,2004
4251,Yash Chopra,4.197902857,Veer-Zaara,29385320,7000000,2004
2059,Jon Turteltaub,3.47451894,National Treasure,347451894,100000000,2004
140,Pedro AlmodAvar,8.0533964,Bad Education,40266982,5000000,2004
11836,Stephen Hillenburg,4.672059733,The SpongeBob SquarePants Movie,140161792,30000000,2004
17818,Raoul Walsh,0,San Antonio,0,0,1945
17818,Robert Florey,0,San Antonio,0,0,1945
17818,David Butler,0,San Antonio,0,0,1945
1966,Oliver Stone,1.079343174,Alexander,167298192,155000000,2004
13673,Joe Roth,0,Christmas with the Kranks,0,60000000,2004
174787,Robert Stone,0,Guerrilla: The Taking of Patty Hearst,0,0,2004
26347,JeanLuc Godard,0,Our Music,0,0,2004
2288,Mike Nichols,4.277963963,Closer,115505027,27000000,2004
15397,Paul Feig,0,I Am David,0,0,2003
9550,Zhang Yimou,0,House of Flying Daggers,92863945,0,2004
163,Steven Soderbergh,3.297675273,Ocean's Twelve,362744280,110000000,2004
36648,David S Goyer,1.983159477,Blade: Trinity,128905366,65000000,2004
15788,Jerry Lewis,11.11111111,The Bellboy,10000000,900000,1960
33377,Joseph Mealey,0,Bush's Brain,0,0,2004
33377,Michael Shoob,0,Bush's Brain,0,0,2004
18973,Frank Tashlin,2.366666667,Cinderfella,7100000,3000000,1960
41253,George Abbott,0,Damn Yankees!,0,0,1958
41253,Stanley Donen,0,Damn Yankees!,0,0,1958
15787,Don McGuire,0,The Delicate Delinquent,0,0,1957
35188,Frank Tashlin,0,The Disorderly Orderly,0,0,1964
35189,Jerry Lewis,0,The Errand Boy,0,0,1961
52122,Jerry Lewis,0,The Family Jewels,0,0,1965
28333,Jerry Lewis,0,The Ladies Man,0,0,1961
24062,Jerry Lewis,0,The Patsy,0,0,1964
43670,Reverge Anselmo,0.010894875,Stateside,174318,16000000,2004
58182,Norman Taurog,0,The Stooge,0,0,1952
33740,Jack Haley Jr,0,That's Entertainment!,0,0,1974
74719,Gene Kelly,0,"That's Entertainment, Part II",0,0,1976
77448,Bud Friedgen,0,That's Entertainment! III,0,0,1994
77448,Michael J Sheridan,0,That's Entertainment! III,0,0,1994
43752,Richard Murphy,0,The Wackiest Ship in the Army,0,0,1960
42668,Robert Rossen,0,Alexander the Great,0,0,1956
25952,Byron Haskin,0,Conquest of Space,0,0,1955
16248,Simon Wincer,0,D.A.R.Y.L.,7840873,0,1985
15613,Robert Lieberman,0.991892707,Fire in the Sky,19724334,19885552,1993
151848,Richard Boleslawski,0,The Garden of Allah,0,2200000,1936
30719,William Dieterle,0,I'll Be Seeing You,0,0,1944
28421,Joe May,0,The Invisible Man Returns,0,0,1940
47657,Stephen Norrington,0,The Last Minute,0,0,2001
8424,Yann Samuell,0,Love Me If You Dare,0,0,2003
32558,William Dieterle,0,Portrait of Jennie,0,0,1948
50085,King Vidor,0,Ruby Gentry,0,525000,1952
50034,Robert Altman,0,Secret Honor,0,0,1984
42401,David O Selznick,0,Since You Went Away,0,0,1944
42401,Edward F Cline,0,Since You Went Away,0,0,1944
42401,John Cromwell,0,Since You Went Away,0,0,1944
42401,Tay Garnett,0,Since You Went Away,0,0,1944
67962,Toni Kalem,0,A Slipping Down Life,0,0,1999
30996,Richard W Haines,0,Splatter University,0,0,1984
44375,Jacob Tierney,0,Twist,0,0,2003
18889,Jehane Noujaim,0,Control Room,2586511,0,2004
70368,Cecil B DeMille,7.935127953,The Cheat,137365,17311,1915
3016,John S Robertson,0,Dr. Jekyll and Mr. Hyde,0,0,1920
2972,Paul Wegener,0,The Golem: How He Came Into the World,0,0,1920
2972,Carl Boese,0,The Golem: How He Came Into the World,0,0,1920
71065,Clarence Brown,0,The Last of the Mohicans,0,0,1920
71065,Maurice Tourneur,0,The Last of the Mohicans,0,0,1920
42510,Charlie Chaplin,0,The Idle Class,0,0,1921
58129,Victor SjAstrAm,0,The Phantom Carriage,0,0,1921
29267,Fritz Lang,0,Destiny,0,0,1921
36841,George Melford,0,The Sheik,0,0,1921
57283,Benjamin Christensen,0,HÃ¤xan,0,0,1922
171432,Burton King,0,The Man from Beyond,0,0,1922
18987,Wallace Worsley,0,The Hunchback of Notre Dame,0,0,1923
41348,Fred C Newmeyer,0,Why Worry?,0,0,1923
41348,Sam Taylor,0,Why Worry?,0,0,1923
27511,Victor SjAstrAm,0,He Who Gets Slapped,0,172000,1924
96713,Ernst Lubitsch,0,The Marriage Circle,0,212000,1924
992,Buster Keaton,0,"Sherlock, Jr.",0,0,1924
3060,King Vidor,89.79591837,The Big Parade,22000000,245000,1925
42359,Fred C Newmeyer,0,The Freshman,0,0,1925
42359,Sam Taylor,0,The Freshman,0,0,1925
1405,Erich von Stroheim,0,Greed,0,546883,1924
964,Rupert Julian,0,The Phantom of the Opera,0,0,1925
939,Alan Crosland,0,The Jazz Singer,0,0,1927
697,Sergei M Eisenstein,0,October (Ten Days that Shook the World),0,0,1928
697,Grigori Aleksandrov,0,October (Ten Days that Shook the World),0,0,1928
104433,Alan Crosland,0,Old San Francisco,0,0,1927
27503,Tod Browning,0,The Unknown,0,217000,1927
905,GW Pabst,0,Pandora's Box,0,0,1929
31411,Buster Keaton,0,The Cameraman,0,0,1928
31411,Edward Sedgwick,0,The Cameraman,0,0,1928
28189,Jean Epstein,0,The Fall of the House of Usher,0,0,1928
3061,King Vidor,0,The Crowd,0,0,1928
27517,Paul Leni,0,The Man Who Laughs,0,0,1928
42538,Raoul Walsh,0,Sadie Thompson,0,0,1928
25768,Buster Keaton,0,"Steamboat Bill, Jr.",0,0,1928
25768,Charles Reisner,0,"Steamboat Bill, Jr.",0,0,1928
120833,Rouben Mamoulian,0,Applause,0,0,1930
626,Luis BuAuel,0,Un chien andalou,0,0,1929
27899,Mervyn LeRoy,0,Little Caesar,0,0,1931
5729,Luis BuAuel,0,L'Ãge d'Or,7940,0,1930
42816,King Vidor,0,The Champ,0,0,1931
13911,Norman Z McLeod,0,Monkey Business,0,0,1931
51394,William A Wellman,0,Night Nurse,0,0,1931
48365,Jean Renoir,0,Boudu Saved from Drowning,0,0,1932
3574,Michael Curtiz,0,Doctor X,0,0,1932
91,Luis BuAuel,0,Land Without Bread,0,20000,1933
31592,James Whale,0,The Old Dark House,0,0,1932
